job_name,company_name,salary_low,salary_high,location,experience,education,company_size,industry,description,salary_mid,skill_Python,skill_SQL,skill_Excel,skill_Pandas,skill_NumPy,skill_Tableau,skill_PowerBI,skill_机器学习,skill_数据挖掘,skill_爬虫,skill_Spark,skill_Hadoop,skill_统计分析,skill_可视化,skill_A/B测试,skill_MySQL,skill_Hive,skill_ETL,skill_数据仓库,skill_FineBI
Python,上海乙岁科技有限公司,14.0,19.0,浦东新区,3-5年,本科,0-20人,人工智能,Python//Docker//Kubernetes//架构设计经验//Linux开发/部署经验 ,16.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Python Siemens NX Mechanical Engineer,某大型公司,25.0,45.0,上海,3-5年,大专,10000人以上,其他行业, ,35.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Python（分布式系统）,润和软件,10.0,15.0,浦东新区,1-3年,本科,10000人以上,互联网,Python//Django//分布式经验 ,12.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
资深python工程师,上海言蔚科技有限公司,12.0,24.0,浦东新区,3-5年,本科,0-20人,医疗器械,Python//PyTorch ,18.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Python,上海坤载元码科技,8.0,9.0,浦东新区,1-3年,本科,100-499人,人工智能,Python//Django//MySQL ,8.5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
python后端开发,武桐树,15.0,20.0,浦东新区,3-5年,本科,20-99人,半导体/芯片, ,17.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Python（AI/ML）,塔塔,25.0,35.0,浦东新区,3-5年,本科,1000-9999人,计算机软件,Python//PyTorch//FastAPI//英文口语流利 ,30.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
高级python开发工程师,上海大巧不工信息科技,15.0,25.0,闵行区,1-3年,本科,20-99人,计算机软件,Python//Golang//Docker//Kafka//Nginx//MySQL//Hadoop//架构设计经验//爬虫经验//机器学习经验 ,20.0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0
python工程师,某大型计算机软件上市公司,20.0,40.0,上海,经验不限,本科,10000人以上,计算机软件,Python//Golang//Java//C++//C//Django//Flask//MySQL//Redis//Oracle//团队管理经验//运维开发经验//机器学习经验//Linux开发/部署经验//云计算经验 ,30.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
python研发工程师,智慧树,14.0,18.0,上海,3-5年,本科,1000-9999人,互联网,Python//Django//Flask//Tornado//MySQL//Redis//PostgreSQL//机器学习经验//有Android开发经验 ,16.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
python开发,棣拓软件技术(上...,10.0,15.0,普陀区,1-3年,本科,20-99人,计算机软件,C++//团队管理经验//PyTorch//PostgreSQL//Pandas//MySQL//机器学习经验//Numpy//Python ,12.5,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
高级后端工程师（Python）上海,爱辅科技,8.0,13.0,长宁区,1-3年,本科,0-20人,医疗健康,Python//Django//Docker//Flask//Redis//爬虫经验//项目架构设计经验//后端开发经验//计算机相关专业 ,10.5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
python讲师/scratch讲师,火岩数字,8.0,13.0,浦东新区,1-3年,本科,20-99人,培训/辅导机构,讲师//少儿编程讲师//幼教//助教 ,10.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
python开发工程师,中科软,14.0,24.0,浦东新区,5年以上,本科,10000人以上,计算机软件,Docker//Django//Pandas//MySQL//MongoDB//Python ,19.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Python,华嚣科技,6.0,8.0,浦东新区,1-3年,大专,0-20人,计算机软件,后端//Python//MySQL//服务端开发经验//全栈开发经验 ,7.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
AI应用python开发,苏州吾域科技有限公司,17.0,25.0,浦东新区,5年以上,本科,20-99人,计算机软件,Django//MySQL//Oracle//Python//Flask ,21.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
python开发工程师,长亮科技,15.0,18.0,浦东新区,3-5年,本科,1000-9999人,计算机软件,MySQL//Ai//Oracle//Python//Flask ,16.5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Python 开发工程师（需要英语或日语）,上海雷索斯信息科技,11.0,16.0,黄浦区,3-5年,大专,0-20人,计算机软件, ,13.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
高级python开发工程师,波克城市,20.0,40.0,普陀区,3-5年,本科,1000-9999人,游戏,分布式经验//Django//MySQL//运维开发经验//Redis//Python ,30.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
AI Agent开发【Python/LLM/RAG/制造业】,上海羚数智能科技...,13.0,26.0,浦东新区,经验不限,本科,20-99人,计算机软件,Java//Django//MySQL//RAG//LLM//Python ,19.5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
后端开发工程师（Python）,中碳普惠云科技,12.0,15.0,浦东新区,5年以上,本科,20-99人,其他专业服务,RESTful API//Django//PostgreSQL//MySQL//AI大模型//Python//Flask ,13.5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Python 高级开发工程师,普望科技,20.0,25.0,浦东新区,5年以上,本科,20-99人,企业服务,PyTorch//PostgreSQL//MySQL//架构设计经验//Python ,22.5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Agent开发工程师-python,云从科技,25.0,40.0,浦东新区,应届生,本科,1000-9999人,计算机软件,Python//Java//C++//Kafka//Kubernetes//MySQL//Spark//agent//人工智能//全栈 ,32.5,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
Python工程师,双恒阀门集团有限公司,11.0,15.0,金山区,1-3年,大专,100-499人,机械设备/机电/重工,网络爬虫技术//MySQL//Linux//web端开发 ,13.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
AI大模型应用开发工程师（Python）,迪哲维,16.0,21.0,长宁区,5年以上,本科,20-99人,计算机软件,Python//Redis//MySQL//架构设计经验//Prompt//RAG//LangChain//OpenAI//FastAPI ,18.5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
python工程师,量维科技,12.0,20.0,杨浦区,3-5年,本科,20-99人,计算机软件,SQL//MySQL//SQL Server//Python ,16.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
python开发工程师,上海放下人工智能科技,15.0,30.0,徐汇区,5年以上,本科,0-20人,人工智能,留学生优先//国内院校优先//Python//Flask//Docker//Nginx//Elasticsearch//PyTorch//MySQL//团队管理经验//架构设计经验 ,22.5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Python开发工程师,巅峰表现,10.0,15.0,静安区,3-5年,本科,0-20人,互联网,Python//Docker//Flask//PostgreSQL ,12.5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
python开发工程师,钱拓网络,12.0,15.0,浦东新区,1-3年,本科,100-499人,互联网,PyTorch//Pandas//机器学习经验//接受无前端经验/技能//其他//Python ,13.5,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
英语python后端开发工程师,某大型计算机软件公司,28.0,30.0,上海,5年以上,本科,1000-9999人,计算机软件,Python//Spark//PostgreSQL//MySQL//PySpark编程//微软Fabric平台//英语流利//商务英语 ,29.0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
python开发工程师,博登,11.0,20.0,浦东新区,1-3年,本科,100-499人,人工智能,自动驾驶//PyTorch//MySQL//Linux开发/部署经验//Python ,15.5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
python模型应用工程师,Datatist,15.0,20.0,浦东新区,经验不限,本科,100-499人,大数据,Hive//Docker//Pandas//机器学习经验//Spark//Python//Kubernetes ,17.5,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
python中级开发工程师,上海九鞅科技有限...,14.0,20.0,杨浦区,3-5年,本科,20-99人,计算机软件,Python//Java//Django//Flask//Numpy//Pandas//Docker//MySQL//Redis//Oracle//MongoDB ,17.0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
python工程师,上海财迅通,10.0,15.0,浦东新区,1-3年,本科,0-20人,计算机软件,Java//C++//Django//PostgreSQL//MySQL//Redis//Python//Flask ,12.5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
图像开发工程师（Python）,前行线,15.0,25.0,徐汇区,3-5年,本科,100-499人,广告/公关/会展,Python//C++ ,20.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
python高级开发工程师,云阙智能,12.0,15.0,普陀区,3-5年,本科,20-99人,人工智能,Python//Django//Flask//Elasticsearch//MySQL//Redis//中大型项目Python开发//OAuth2 签名机制第三方平台对接//大模型微调//智能体设计//Web API ,13.5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
python开发工程师,高顿教育集团,12.0,17.0,虹口区,1-3年,本科,1000-9999人,在线教育, ,14.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Python后端工程师,吉利控股集团,20.0,40.0,普陀区,3-5年,本科,10000人以上,汽车研发/制造,Python//Java//Elasticsearch//Docker//PostgreSQL//微服务经验 ,30.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
python开发工程师,天覆科技,10.0,15.0,松江区,3-5年,本科,20-99人,计算机软件,Python//Flask//Docker//MySQL//PostgreSQL//Linux开发/部署经验 ,12.5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Python,特为科创,12.0,15.0,浦东新区,3-5年,本科,500-999人,计算机软件,Django//MySQL//Python ,13.5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
python开发（全本学信）,杰奕,9.0,14.0,虹口区,经验不限,本科,20-99人,计算机软件,Python//Django//Flask//MySQL ,11.5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Python、Java工程师,上海伯泱,14.0,18.0,上海,3-5年,本科,20-99人,企业服务,Python//Java//Django//Flask//MySQL ,16.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
python后端开发工程师,适宇科技,25.0,30.0,闵行区,5年以上,本科,20-99人,汽车零部件,Python//C++//C//Flask//Tornado//MySQL//Redis//MongoDB//PostgreSQL//架构设计经验//分布式经验//爬虫经验//运维开发经验//AI智能体//RAG//AI知识库 ,27.5,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
【OD】ai软件开发 - Python,华为科技有限公司,15.0,30.0,青浦区,经验不限,本科,10000人以上,通信/网络设备,Golang//Java//C++//C//分布式经验//机器学习经验//深度学习//AI//Numpy//PyTorch//Docker//Python//Kubernetes//TensorFlow ,22.5,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
python开发工程师,掌御科技,15.0,25.0,长宁区,3-5年,本科,20-99人,互联网, ,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
python后端开发,竟策,8.0,13.0,徐汇区,应届生,本科,20-99人,互联网,Python//Flask//PostgreSQL ,10.5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
python工程师,当宝智能,10.0,15.0,松江区,3-5年,本科,0-20人,人工智能,C++//PyTorch//分布式经验//Docker//Pandas//MySQL//机器学习经验//Redis//MongoDB//Linux开发/部署经验//Python//TensorFlow ,12.5,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
Python開發工程師,达丰电脑有限公司,10.0,15.0,松江区,1-3年,本科,10000人以上,计算机硬件,Python ,12.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Python Engineer,硕软,15.0,30.0,长宁区,经验不限,本科,100-499人,计算机软件,Python//Django//Pandas//PyTorch//TensorFlow//MySQL//运维开发经验 ,22.5,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
python高级开发工程师,寰宇思本,12.0,16.0,浦东新区,5年以上,本科,0-20人,咨询,团队管理经验//Django//MySQL//架构设计经验//Python ,14.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
python开发工程师,上海库帕思,18.0,35.0,徐汇区,3-5年,本科,100-499人,大数据,python//php ,26.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
少儿编程教研（python方向）,川远科技,8.0,9.0,松江区,1-3年,本科,20-99人,在线教育,K12教育//早教幼教//教研//STEAM//小学教育//学前教育//教育培训 ,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
python高级开发工程师-兼职,凯淳股份,15.0,18.0,闵行区,3-5年,本科,1000-9999人,电子商务, ,16.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Python,青琰私募基金,15.0,30.0,浦东新区,经验不限,本科,20-99人,基金,爬虫经验//算法基础//Django//Hadoop//多线程//多进程//Spark//量化交易开发经验//数据结构//Python ,22.5,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
python开发工程师,信雅达科技股份,12.0,18.0,黄浦区,3-5年,本科,1000-9999人,计算机软件,Pandas//MySQL//Oracle//量化交易开发经验//Python ,15.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Python开发工程师,小猬科技,10.0,15.0,浦东新区,3-5年,本科,0-20人,计算机软件,GIT//Django//MySQL//MongoDB//Tornado//MVC开发//Flask ,12.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
python开发工程师,嘉为科技,8.0,12.0,徐汇区,经验不限,大专,500-999人,计算机服务,Python//Django//Flask//Docker//MySQL//Redis//MongoDB//Linux开发/部署经验//Python开发工程师 ,10.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
高级开发工程师（python）,明胜品智,20.0,30.0,上海,5年以上,本科,500-999人,计算机软件,Java//Python ,25.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
python开发工程师,亨鑫科技,15.0,25.0,长宁区,3-5年,本科,20-99人,储能,Python//Golang//Pandas//Redis//Spark//量化交易开发经验 ,20.0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
python工程师,励德爱思唯尔,20.0,26.0,长宁区,3-5年,本科,100-499人,其他专业服务,Python//Django//Flask//MySQL//云计算经验//Linux开发/部署经验//架构设计经验 ,23.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
python开发工程师,深度智耀,15.0,30.0,徐汇区,1-3年,本科,100-499人,互联网,Python//Docker//linux ,22.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
python开发,乾隆高科,20.0,40.0,徐汇区,1-3年,本科,100-499人,计算机软件,量化交易开发经验//Python ,30.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Python后端工程师,上海英飞流信息科技,15.0,30.0,杨浦区,经验不限,本科,20-99人,计算机软件,MySQL//Redis//Python//Flask ,22.5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Python量化开发,上海天宝智算,20.0,40.0,杨浦区,经验不限,本科,20-99人,人工智能,C++//Pandas//Numpy//Python ,30.0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Python 数据处理工程师 / 数据分析师,量云之境,10.0,15.0,浦东新区,3-5年,本科,20-99人,人工智能,Python//Numpy//Pandas//Docker//MongoDB//MySQL//量化交易开发经验 ,12.5,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Python 开发运维（英文流利）,汉器,9.0,14.0,徐汇区,1-3年,本科,20-99人,企业服务,Python//Django//Pandas//MySQL//Oracle ,11.5,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
python开发工程师,思格新能源,25.0,50.0,浦东新区,1-3年,本科,1000-9999人,储能,微服务经验//Pandas//MySQL//Redis//Linux开发/部署经验//Numpy//Python ,37.5,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
python开发工程师,上海湛元智能科技,9.0,13.0,闵行区,经验不限,本科,20-99人,计算机服务,Python//Numpy//Docker//Kafka//PyTorch//MySQL//Redis//PostgreSQL//微服务经验 ,11.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
python高级工程师,智云方舟,6.0,8.0,嘉定区,5年以上,本科,0-20人,人工智能,分布式经验//Django//PostgreSQL//MySQL//运维开发经验//MongoDB//架构设计经验//Linux开发/部署经验//Python//Flask ,7.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Python后端开发,上海百型智能科技,15.0,20.0,徐汇区,1-3年,本科,20-99人,人工智能,Docker//MySQL//Redis//Python//Flask ,17.5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
python开发测试,思信电子科技,15.0,30.0,浦东新区,5年以上,本科,100-499人,半导体/芯片,Django//MySQL//Oracle//Numpy//Python//Flask ,22.5,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
python开发工程师,缘石科技,6.0,11.0,静安区,经验不限,本科,20-99人,计算机软件,C++//MySQL//Python ,8.5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Python开发工程师,上海鑫测信息技术,18.0,35.0,浦东新区,3-5年,本科,0-20人,计算机软件,面向对象//Pandas//架构设计经验//Linux开发/部署经验//Numpy//Python ,26.5,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
资深python开发,前路有光数字科技,12.0,20.0,浦东新区,5年以上,本科,20-99人,证券/期货,团队管理经验//Docker//Django//MySQL//Linux开发/部署经验//Python ,16.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Python,杭州煜象领智科技,12.0,14.0,上海,3-5年,本科,500-999人,互联网,Spark//opencv//Python//Flask ,13.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Python,睿服科技,13.0,16.0,浦东新区,3-5年,本科,1000-9999人,计算机软件,Django//Restful API//MySQL//Redis//Python ,14.5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Python,上海天枢云启,11.0,20.0,徐汇区,经验不限,本科,0-20人,人工智能,Golang//C++//C//分布式经验//PostgreSQL//机器学习经验//Redis//Numpy//PyTorch//Docker//MySQL//架构设计经验//Linux开发/部署经验//Python//Kubernetes//TensorFlow ,15.5,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
Python开发,陟明信息,25.0,30.0,浦东新区,3-5年,本科,500-999人,通信/网络设备,Python//Flask//MySQL//AI大模型 ,27.5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
python开发工程师,默飓,12.0,17.0,浦东新区,3-5年,本科,100-499人,计算机软件,Django//MySQL//Python ,14.5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Python 后端开发（AI 方向）,iHerb,28.0,40.0,长宁区,5年以上,本科,1000-9999人,电子商务,Python//Kubernetes//TensorFlow//MongoDB//机器学习经验//微服务经验//MLflow//FastAPI//LLM Application//Prompt Engineering//RAG ,34.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Python-金工量化【上市券商】,某大型金融集团公司,25.0,35.0,上海,3-5年,本科,1000-9999人,互联网金融,Python//Numpy//Pandas//Scrapy//MySQL//MongoDB//HBase//PostgreSQL//量化交易开发经验 ,30.0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
python全栈开发工程师,丹焱信息科技,18.0,24.0,长宁区,5年以上,本科,20-99人,计算机软件,Python//Java//Django//MySQL//Redis//微服务经验//Linux开发/部署经验//架构设计经验//爬虫经验//restful api//Java springboot//MQ ,21.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
Python开发工程师,苏州自由易动网络科技,16.0,23.0,徐汇区,3-5年,本科,500-999人,互联网,Python//MySQL ,19.5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
高级python开发工程师,华东建筑设计,20.0,30.0,黄浦区,经验不限,本科,1000-9999人,建筑设计,Nginx//Agent//分布式经验//Docker//Django//PostgreSQL//MySQL//Redis//架构设计经验//Linux开发/部署经验//Python ,25.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Python开发运维,Cognizant,12.0,18.0,浦东新区,3-5年,本科,1000-9999人,计算机软件,Python//MySQL ,15.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Python,某中型基金公司,25.0,50.0,上海,3-5年,本科,100-499人,基金,Python//Kubernetes//Django//MySQL ,37.5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Web采集测试工程师（Python）,CEIC Data,10.0,12.0,静安区,1-3年,本科,500-999人,大数据,爬虫经验//Docker//Pandas//MySQL//云计算经验//Spark//Linux开发/部署经验//Python ,11.0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
python开发,SFS施福圣,10.0,15.0,普陀区,3-5年,本科,20-99人,计算机软件,Python ,12.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
python高级开发工程师,森浦Sumscope,15.0,28.0,浦东新区,3-5年,本科,500-999人,大数据,Python//Flask//Docker//MySQL ,21.5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Python,小戎,20.0,30.0,松江区,3-5年,本科,0-20人,计算机服务,GO//Python//后端开发 ,25.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
python开发工程师,众意信息,11.0,17.0,浦东新区,1-3年,本科,500-999人,互联网,MySQL//pyqt//Python ,14.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Python,汇亚,8.0,12.0,奉贤区,1-3年,本科,20-99人,计算机软件,Python//MySQL//爬虫经验 ,10.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
python工程师,与腾,7.0,12.0,闵行区,3-5年,本科,100-499人,电子商务,爬虫经验//PyTorch//MySQL//Redis//MongoDB//Python ,9.5,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
python开发工程师,某大型汽车研发制造公司,25.0,50.0,上海,3-5年,本科,1000-9999人,汽车研发/制造, ,37.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Python开发工程师,盛大汽车,20.0,25.0,静安区,1-3年,本科,1000-9999人,互联网,Python//Flask//Numpy//Kafka//Selenium//Elasticsearch//MySQL//Redis//爬虫经验//js逆向爬虫//文档解析//人工智能//视觉模型 ,22.5,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
Python Developer,乐鑫,25.0,50.0,浦东新区,3-5年,本科,500-999人,半导体/芯片,C//RAG//GPT//LLM//Python ,37.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Python developer(英语面试）,思堤克斯,15.0,30.0,浦东新区,3-5年,本科,100-499人,计算机软件,Python//PyTorch//AI//LLM//大模型语言 ,22.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Python高级开发工程师,上海凌瓴信息科技,18.0,25.0,浦东新区,5年以上,本科,20-99人,计算机软件,MySQL//Python//Flask ,21.5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
python开发工程师,上海理想,8.0,10.0,浦东新区,1-3年,本科,500-999人,计算机软件,Python//Django//MySQL//Redis//微服务经验 ,9.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Python 后端研发工程师,朴牛科技,14.0,28.0,闵行区,3-5年,本科,20-99人,智能硬件,数据开发//Python//C/C++//计算机相关专业//服务端开发经验//机器学习工程经验 ,21.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Python后端（AI方向）,上海博润科生物技术,15.0,25.0,青浦区,5年以上,本科,20-99人,日化, ,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
中级python开发工程师,宇博信诚,18.0,25.0,静安区,3-5年,本科,100-499人,计算机软件, ,21.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
